occurrenceID,Bottle_Box_No,Data_Recorder,associatedID,sex,lifeStage,LocalityLabel,country,stateProvince,locality,(DMS) Latitude & Longitude,elevation,decimalLatitude,decimalLongtitude,georeferenceVerificationStatus,family,genus,specificEpithet,identificationQualifier,typeStatus,eventDate,day,month,year,recordedBy,Remark
ARA-2020-020,5,NT,XUX-2017-410,female,adult,"Ton Sai WF., Thalang D., Phuket",Thailand,Phuket,Ton Sai Waterfall,,,,,,Liphistiidae,Liphistius,phuketensis,,,2017-09-23,23,9,2017,"Xu X., et al.",
ARA-2020-021,5,NT,XUX-2017-412,female,adult,"Ton Sai WF., Thalang D., Phuket",Thailand,Phuket,Ton Sai Waterfall,,,,,,Liphistiidae,Liphistius,phuketensis,,,2017-09-23,23,9,2017,"Xu X., et al.",
ARA-2020-022,5,NT,XUX-2017-414,female,juvenile,"Ton Sai WF., Thalang D., Phuket",Thailand,Phuket,Ton Sai Waterfall,,,,,,Liphistiidae,Liphistius,phuketensis,,,2017-09-23,23,9,2017,"Xu X., et al.",
ARA-2021-059,5,NT,,female,adult,"Bang Mun Canal, Khlong Nakha WS., Nakha, Suk Samran D., Ranong",Thailand,Ranong,Khlong Na Kha Wildlife Sanctuary,"9°27.580'N, 98°31.036'E",47,9.45967,98.51726,,Liphistiidae,Liphistius,,,,2021-02-21,21,2,2021,,
ARA-2021-060,5,NT,,female,adult,"Bang Mun Canal, Khlong Nakha WS., Nakha, Suk Samran D., Ranong",Thailand,Ranong,Khlong Na Kha Wildlife Sanctuary,"9°27.580'N, 98°31.036'E",47,9.45967,98.51726,,Liphistiidae,Liphistius,,,,2021-02-21,21,2,2021,,
ARA-2021-061,5,NT,,female,adult,"Bang Mun Canal, Khlong Nakha WS., Nakha, Suk Samran D., Ranong",Thailand,Ranong,Khlong Na Kha Wildlife Sanctuary,"9°27.580'N, 98°31.036'E",47,9.45967,98.51726,,Liphistiidae,Liphistius,,,,2021-02-21,21,2,2021,,
ARA-2021-062,5,NT,,female,adult,"Bang Mun Canal, Khlong Nakha WS., Nakha, Suk Samran D., Ranong",Thailand,Ranong,Khlong Na Kha Wildlife Sanctuary,"9°27.580'N, 98°31.036'E",47,9.45967,98.51726,,Liphistiidae,Liphistius,,,,2021-02-21,21,2,2021,,
ARA-2021-063,5,NT,,female,adult,"Bang Mun Canal, Khlong Nakha WS., Nakha, Suk Samran D., Ranong",Thailand,Ranong,Khlong Na Kha Wildlife Sanctuary,"9°27.580'N, 98°31.036'E",47,9.45967,98.51726,,Liphistiidae,Liphistius,,,,2021-02-21,21,2,2021,,
ARA-2021-064,5,NT,,female,adult,"Bang Mun Canal, Khlong Nakha WS., Nakha, Suk Samran D., Ranong",Thailand,Ranong,Khlong Na Kha Wildlife Sanctuary,"9°27.580'N, 98°31.036'E",47,9.45967,98.51726,,Liphistiidae,Liphistius,,,,2021-02-21,21,2,2021,,
ARA-2017-128,6,NT,,female,adult,"Seri Thai Cave, Phu Phan NP., KutBak D., Sakon Nakhon",Thailand,Sakon Nakhon,Seri Thai Cave,"17°6.022'N, 103°58.379'E",318,17.10037,103.97298,,Liphistiidae,Liphistius,isan,,,2017-01-16,16,1,2017,"Warrit N., et al.",
ARA-2017-129,6,NT,XUX-2017-507,female,adult,"Seri Thai Cave, Phu Phan NP., KutBak D., Sakon Nakhon",Thailand,Sakon Nakhon,Seri Thai Cave,"17°6.022'N, 103°58.379'E",318,17.10037,103.97298,,Liphistiidae,Liphistius,isan,,,2017-01-16,16,1,2017,"Warrit N., et al.",
ARA-2017-130,6,NT,,female,adult,"Seri Thai Cave, Phu Phan NP., KutBak D., Sakon Nakhon",Thailand,Sakon Nakhon,Seri Thai Cave,"17°6.022'N, 103°58.379'E",318,17.10037,103.97298,,Liphistiidae,Liphistius,isan,,,2017-01-16,16,1,2017,"Warrit N., et al.",
ARA-2017-131,6,NT,XUX-2017-509,female,adult,"Seri Thai Cave, Phu Phan NP., KutBak D., Sakon Nakhon",Thailand,Sakon Nakhon,Seri Thai Cave,"17°6.022'N, 103°58.379'E",318,17.10037,103.97298,,Liphistiidae,Liphistius,isan,,,2017-01-16,16,1,2017,"Warrit N., et al.",
ARA-2017-132,6,NT,XUX-2017-506,female,adult,"Seri Thai Cave, Phu Phan NP., KutBak D., Sakon Nakhon",Thailand,Sakon Nakhon,Seri Thai Cave,"17°6.022'N, 103°58.379'E",318,17.10037,103.97298,,Liphistiidae,Liphistius,isan,,,2017-01-16,16,1,2017,"Warrit N., et al.",
ARA-2017-133,6,NT,XUX-2017-505,female,adult,"Seri Thai Cave, Phu Phan NP., KutBak D., Sakon Nakhon",Thailand,Sakon Nakhon,Seri Thai Cave,"17°6.022'N, 103°58.379'E",318,17.10037,103.97298,,Liphistiidae,Liphistius,isan,,,2017-01-16,16,1,2017,"Warrit N., et al.",
ARA-2017-134,6,NT,,female,adult,"Seri Thai Cave, Phu Phan NP., KutBak D., Sakon Nakhon",Thailand,Sakon Nakhon,Seri Thai Cave,"17°6.022'N, 103°58.379'E",318,17.10037,103.97298,,Liphistiidae,Liphistius,isan,,,2017-01-16,16,1,2017,"Warrit N., et al.",
ARA-2017-135,6,NT,,female,adult,"Seri Thai Cave, Phu Phan NP., KutBak D., Sakon Nakhon",Thailand,Sakon Nakhon,Seri Thai Cave,"17°6.022'N, 103°58.379'E",318,17.10037,103.97298,,Liphistiidae,Liphistius,isan,,,2017-01-16,16,1,2017,"Warrit N., et al.",
ARA-2017-136,6,NT,,female,adult,"Seri Thai Cave, Phu Phan NP., KutBak D., Sakon Nakhon",Thailand,Sakon Nakhon,Seri Thai Cave,"17°6.022'N, 103°58.379'E",318,17.10037,103.97298,,Liphistiidae,Liphistius,isan,,,2017-01-16,16,1,2017,"Warrit N., et al.",
ARA-2017-137,6,NT,,female,adult,"Seri Thai Cave, Phu Phan NP., KutBak D., Sakon Nakhon",Thailand,Sakon Nakhon,Seri Thai Cave,"17°6.022'N, 103°58.379'E",318,17.10037,103.97298,,Liphistiidae,Liphistius,isan,,,2017-01-16,16,1,2017,"Warrit N., et al.",
ARA-2018-057,6,NT,,,juvenile,"Historic Tunnel, Khao Nam Khang NP., Na Thawi D., Songkhla",Thailand,Songkhla,Khao Nam Khang National Park,,,,,,Liphistiidae,Liphistius,,,,2018-01-24,24,1,2018,"Warrit N., et al.",
ARA-2018-058,6,NT,XUX-2018-016,,juvenile,"Historic Tunnel, Khao Nam Khang NP., Na Thawi D., Songkhla",Thailand,Songkhla,Khao Nam Khang National Park,"06°34.469'N, 100°34.519'E",169,6.57476,100.57539,,Liphistiidae,Liphistius,hatyai,,,2018-01-24,24,1,2018,"Warrit N., et al.",
ARA-2018-059,6,NT,,female,adult,"Historic Tunnel, Khao Nam Khang NP., Na Thawi D., Songkhla",Thailand,Songkhla,Khao Nam Khang National Park,"06°34.469'N, 100°34.519'E",169,6.57476,100.57539,,Liphistiidae,Liphistius,,,,2018-01-24,24,1,2018,"Warrit N., et al.",
ARA-2018-061,6,NT,,female,adult,"Thon Lad WF., Khao Nam Khang NP., Na Thawi D., Songkhla",Thailand,Songkhla,Thon Lad Waterfall,"06°34.628'N, 100°34.586'E",101,6.57709,100.57638,,Liphistiidae,Liphistius,hatyai,,,2018-01-24,24,1,2018,Warrit N. et al.,
ARA-2018-063,6,NT,XUX-2018-024,,juvenile,"Rani WF., Thale Ban NP., Khuan Don D., Satun",Thailand,Satun,Rani Waterfall,"07°00.702'N, 100°27.518'E",140,7.01167,100.45855,,Liphistiidae,Liphistius,yangae,,,2018-01-25,25,1,2018,"Warrit N., et al.",
ARA-2018-064,6,NT,,,juvenile,"Rani WF., Thale ban NP., Khuan Don D., Satun",Thailand,Satun,Rani Waterfall,"07°00.702'N, 100°27.518'E",140,7.01167,100.45855,,Liphistiidae,Liphistius,yangae,,,2018-01-25,25,1,2018,"Warrit N., et al.",
ARA-2018-065,6,NT,XUX-2018-025,,juvenile,"Rani WF., Thale ban NP., Khuan Don D., Satun",Thailand,Satun,Rani Waterfall,"07°00.702'N, 100°27.518'E",140,7.01167,100.45855,,Liphistiidae,Liphistius,yangae,,,2018-01-25,25,1,2018,"Warrit N., et al.",
ARA-2018-067,6,NT,,female,adult,"Rani WF., Thale ban NP., Khuan Don D., Satun",Thailand,Satun,Rani Waterfall,"07°00.702'N, 100°27.518'E",140,7.01167,100.45855,,Liphistiidae,Liphistius,yangae,,,2018-01-25,25,1,2018,"Warrit N., et al.",
ARA-2018-068,6,NT,,female,adult,"Rani WF., Thale ban NP., Khuan Don D., Satun",Thailand,Satun,Rani Waterfall,"07°00.702'N, 100°27.518'E",140,7.01167,100.45855,,Liphistiidae,Liphistius,,,,2018-01-25,25,1,2018,"Warrit N., et al.",
ARA-2018-069,6,NT,,female,adult,"Rani WF., Thale ban NP., Khuan Don D., Satun",Thailand,Satun,Rani Waterfall,"07°00.702'N, 100°27.518'E",140,7.01167,100.45855,,Liphistiidae,Liphistius,yangae,,,2018-01-25,25,1,2018,"Warrit N., et al.",
ARA-2018-194,6,NT,,female,adult,"Phu Phan NP., Huai Yang, Mueang D., Sakon Nakhon",Thailand,Sakon Nakhon,Phu Phan National Park,"17°05.911'N, 103°58.212'E",289,17.10001,103.97205,,Liphistiidae,Liphistius,isan,,,2018-05-24,24,5,2018,"Warrit N., et al.",
ARA-2018-195,6,NT,,female,adult,"Phu Phan NP., Huai Yang, Mueang D., Sakon Nakhon",Thailand,Sakon Nakhon,Phu Phan National Park,"17°05.911'N, 103°58.212'E",289,17.10001,103.97205,,Liphistiidae,Liphistius,isan,,,2018-05-24,24,5,2018,"Warrit N., et al.",
ARA-2019-068,6,NT,,female,adult,"Prasat Don Tuan, Sao Thong Chai, KanthARAlak D., Si Sa Ket",Thailand,Sisaket,Prasat Don Tuan,"14°24'28.45""N, 104°44'58.78""E",267,14.40776,104.74439,,Liphistiidae,Liphistius,,,,2019-06-07,7,6,2019,,
ARA-2019-073,6,NT,,female,adult,"Khao Kho Hong, Hat Yai D., Songkhla",Thailand,Songkhla,Khao Kho Hong,,,,,,Liphistiidae,Liphistius,hatyai,,,2019-05-24,24,5,2019,,
ARA-2017-141,7,NT,,female,adult,"Namtok Sam Lan NP., Nong Pla Lai, Mueang Saraburi D., Saraburi",Thailand,Saraburi,Namtok Sam Lan National Park,"14°26.110'N, 102°2.335'E",90,14.43595,101.85251,,Liphistiidae,Liphistius,tham,,,2017-08-19,19,8,2017,,
ARA-2017-142,7,NT,,female,adult,"Namtok Sam Lan NP., Nong Pla Lai, Mueang Saraburi D., Saraburi",Thailand,Saraburi,Namtok Sam Lan National Park,"14°26.110'N, 102°2.335'E",90,14.43595,101.85251,,Liphistiidae,Liphistius,tham,,,2017-08-19,19,8,2017,"Warrit N., et al.",
ARA-2017-143,7,NT,,female,adult,"Namtok Sam Lan NP., Nong Pla Lai, Mueang Saraburi D., Saraburi",Thailand,Saraburi,Namtok Sam Lan National Park,"14°26.110'N, 102°2.335'E",90,14.43595,101.85251,,Liphistiidae,Liphistius,tham,,,2017-08-19,19,8,2017,,
ARA-2017-145,7,NT,,female,adult,"Namtok Sam Lan NP., Nong Pla Lai, Mueang Saraburi D., Saraburi",Thailand,Saraburi,Namtok Sam Lan National Park,"14°26.110'N, 102°2.335'E",90,14.43595,101.85251,,Liphistiidae,Liphistius,tham,,,2017-08-19,19,8,2017,"Warrit N., et al.",
ARA-2017-147,7,NT,XUX-2017-500,male,adult,"Cham Phak Phaeo, Kaeng Khoi D., Saraburi",Thailand,Saraburi,Cham Phak Phaeo,"14°31'37.8150""N, 101°2'3.3498""E",52.79,14.53529,101.05963,,Liphistiidae,Liphistius,tham,,,2017-08-19,19,8,2017,,
ARA-2017-149,7,NT,,,adult,"Cham Phak Phaeo, Kaeng Khoi D., Saraburi",Thailand,Saraburi,Cham Phak Phaeo,"14°31'37.8150""N, 101°2'3.3498""E",52.79,14.53529,101.05963,,Liphistiidae,Liphistius,tham,,,2017-08-19,19,8,2017,,
ARA-2017-150,7,NT,,female,adult,"Cham Phak Phaeo, Kaeng Khoi D., Saraburi",Thailand,Saraburi,Cham Phak Phaeo,"14°31'37.8150""N, 101°2'3.3498""E",52.73,14.53529,101.05963,,Liphistiidae,Liphistius,tham,,,2017-08-19,19,8,2017,,
ARA-2017-151,7,NT,,female,adult,"Cham Phak Phaeo, Kaeng Khoi D., Saraburi",Thailand,Saraburi,Cham Phak Phaeo,"14°31'37.8150""N, 101°2'3.3498""E",52.79,14.53529,101.05963,,Liphistiidae,Liphistius,tham,,,2017-08-19,19,8,2017,,
ARA-2017-152,7,NT,,female,adult,"Cham Phak Phaeo, Kaeng Khoi D., Saraburi",Thailand,Saraburi,Cham Phak Phaeo,"14°31'37.8150""N, 101°2'3.3498""E",52.79,14.53529,101.05963,,Liphistiidae,Liphistius,tham,,,2017-08-19,19,8,2017,,
ARA-2017-153,7,NT,,female,adult,"Cham Phak Phaeo, Kaeng Khoi D., Saraburi",Thailand,Saraburi,Cham Phak Phaeo,"14°37'37.8150""N, 101°2'3.3498""E",52.79,14.53529,101.05963,,Liphistiidae,Liphistius,tham,,,2017-08-19,19,8,2017,,
ARA-2017-154,7,NT,,female,adult,"Cham Phak Phaeo, Kaeng Khoi D., Saraburi",Thailand,Saraburi,Cham Phak Phaeo,"14°31'37.8150""N, 101°2'3.3498""E",52.79,14.53529,101.05963,,Liphistiidae,Liphistius,tham,,,2017-08-19,19,8,2017,,
ARA-2018-224,7,NT,,female,adult,"Dat Fa WF., Tai Rom Yen NP., Lamphun, Ban Na San D., Surat Thani",Thailand,Surat Thani,Dat Fa Waterfall,,,,,,Liphistiidae,Liphistius,,,,2018-07-14,14,7,2018,,
ARA-2018-225,7,NT,,female,adult,"Dat Fa WF., Tai Rom Yen NP., Lamphun, Ban Na San D., Surat Thani",Thailand,Surat Thani,Dat Fa Waterfall,,,,,,Liphistiidae,Liphistius,,,,2018-07-14,14,7,2018,,
ARA-2018-226,7,NT,,female,adult,"Dat Fa WF., Tai Rom Yen NP., Lamphun, Ban Na San D., Surat Thani",Thailand,Surat Thani,Dat Fa Waterfall,"8°51.800'N, 99°28.730'E",239,,,,Liphistiidae,Liphistius,,,,2018-07-14,14,7,2018,"Warrit N., et al.",
ARA-2018-227,7,NT,,female,adult,"Dat Fa WF., Tai Rom Yen NP., Lamphun, Ban Na San D., Surat Thani",Thailand,Surat Thani,Dat Fa Waterfall,"8°51.800'N, 99°28.730'E",239,,,,Liphistiidae,Liphistius,,,,2018-07-14,14,7,2018,"Warrit N., et al.",
ARA-2018-274,7,NT,,female,adult,"Cham Phak Phaeo, Kaeng Khoi D., Saraburi",Thailand,Saraburi,Cham Phak Phaeo,"14°31'38.0""N, 101°02'06.6""E",,14.53529,101.05963,,Liphistiidae,Liphistius,tham,,,2018-10-05,5,10,2018,"Warrit N., et al.",
ARA-2018-276,7,NT,,female,adult,"Cham Phak Phaeo, Kaeng Khoi D., Saraburi",Thailand,Saraburi,Cham Phak Phaeo,"14°31'38.0""N, 101°02'06.6""E",,14.53529,101.05963,,Liphistiidae,Liphistius,tham,,,2018-10-14,14,10,2018,"Warrit N., et al.",
ARA-2021-069,7,NT,,female,adult,"Lumphini Cave, Wat Tham Praphotisat, ThapKhang, Kang Koi D., Saraburi",Thailand,Saraburi,Lumphini Cave,,,,,,Liphistiidae,Liphistius,tham,,,2021-02-27,27,2,2021,,
ARA-2021-070,7,NT,,female,adult,"Lumphini Cave, Wat Tham Praphotisat, ThapKhang, Kang Koi D., Saraburi",Thailand,Saraburi,Lumphini Cave,,,,,,Liphistiidae,Liphistius,tham,,,2021-02-27,27,2,2021,,
ARA-2021-071,7,NT,,female,adult,"Lumphini Cave, Wat Tham Praphotisat, ThapKhang, Kang Koi D., Saraburi",Thailand,Saraburi,Lumphini Cave,,,,,,Liphistiidae,Liphistius,tham,,,2021-02-27,27,2,2021,,
ARA-2021-072,7,NT,,female,adult,"Lumphini Cave, Wat Tham Praphotisat, ThapKhang, Kang Koi D., Saraburi",Thailand,Saraburi,Lumphini Cave,,,,,,Liphistiidae,Liphistius,tham,,,2021-02-27,27,2,2021,,
XUX-2017-307,7,NT,,female,adult,"Namtok Sam Lan NP., Nong Pla Lai, Mueang Saraburi D., Saraburi",Thailand,Saraburi,Namtok Sam Lan National Park,,,,,,Liphistiidae,Liphistius,tham,,,2017-09-13,13,9,2017,"Xu X., et al.",
ARA-2017-042,8,NT,XUX-2017-512,female,adult,"Mae Wong NP., Khlong Nam Lai, Khlonglan D., Kamphaeng Phet",Thailand,Kamphaeng Phet,Mae Wong National Park,"16°05.670'N, 099°07.436'E",1262,16.09445,99.12391,,Liphistiidae,Liphistius,maewongensis,,,2015-12-23,23,12,2015,"Warrit N., et al.",
ARA-2017-126,8,NT,,female,adult,"View Point Ban Huai Lueang Lan Sang NP., Tak",Thailand,Tak,Lan Sang National Park,"16°38.341'N, 99°0.994'E",1010,16.63902,99.01656,,Liphistiidae,Liphistius,,,,2017-09-16,16,9,2017,,
ARA-2018-380,8,NT,,female,adult,"Kaeng Kalau WF., Phu Chong Na Yoi NP., Na Chaluai, Na Chaluai D., Ubon Ratchathani",Thailand,Ubon Ratchathani,Kaeng Kalau Waterfall,,,,,,Liphistiidae,Liphistius,,,,2019-07-07,7,7,2019,,
ARA-2018-310,8,NT,,female,adult,"Huai Luang WF, Phu Chong Na Yoi NP., Na Chaluai, Na Chaluai D., Ubon Ratchathani",Thailand,Ubon Ratchathani,Huai Luang Waterfall,"14°26'05.36""N, 105°15'39.92""E",280,14.43595,105.26088,,Liphistiidae,Liphistius,dangrek,,,2018-11-30,30,11,2018,"Traiyasut P., et al.",
ARA-2019-065,8,NT,,female,adult,"Buntharik Wildlife Sanctuary, Kho Laen, Buntharik D., Ubon Ratchathani",Thailand,Ubon Ratchathani,Buntharik Wildlife Sanctuary,"14°54'45.14""N, 105°31'02.46""E",262,14.85273,105.4122,,Liphistiidae,Liphistius,dangrek,,,,,,,,
ARA-2019-067,8,NT,,female,adult,"Kaeng Kalau WF., Phu Chong Na Yoi NP., Na Chaluai, Na Chaluai D., Ubon Ratchathani",Thailand,Ubon Ratchathani,Kaeng Kalau Waterfall,"14°26'11.06""N, 105°16'36.30""E",436,14.43747,105.27314,,Liphistiidae,Liphistius,,,,2019-07-07,7,7,2019,,
ARA-2019-139,8,NT,,female,adult,"Kaeng Kalau WF., Phu Chong Na Yoi NP., Na Chaluai, Na Chaluai D., Ubon Ratchathani",Thailand,Ubon Ratchathani,Kaeng Kalau Waterfall,,,,,,Liphistiidae,Liphistius,,,,,,,,,
ARA-2019-140,8,NT,,female,adult,"Kaeng Kalau WF., Phu Chong Na Yoi NP., Na Chaluai, Na Chaluai D., Ubon Ratchathani",Thailand,Ubon Ratchathani,Kaeng Kalau Waterfall,"14°26'11.09""N, 105°16'36.39""E",424,14.43747,105.27314,,Liphistiidae,Liphistius,,,,2019-07-07,7,7,2019,,
ARA-2020-017,8,NT,,female,adult,"Pang Ah Noi WF., Taksinmaharat NP., Mueang D., Tak",Thailand,Tak,Pang Ah Noi Waterfall,,,,,,Liphistiidae,Liphistius,,,,2017-09-16,16,9,2017,,
ARA-2020-032,8,NT,,female,adult,"Along Rural Rd. betuieen White Sand beach and Mu Ko Chang NP., HQ, Mu Ko Chang D., Trat",Thailand,Trat,Mu Ko Chang National Park,,,,,,Liphistiidae,Liphistius,nesioticus,,,2017-09-28,28,9,2017,"Xu X., et al.",
ARA-2020-033,8,NT,,female,adult,"Along Rural Rd. betuieen White Sand beach and Mu Ko Chang NP., HQ, Mu Ko Chang D., Trat",Thailand,Trat,Mu Ko Chang National Park,,,,,,Liphistiidae,Liphistius,,,,2017-09-28,28,9,2017,"Xu X., et al.",
ARA-2017-008,9,NT,,female,adult,"Mae Wong NP., Khlong Nam Lai, Khlonglan D., Kamphaeng Phet",Thailand,Kamphaeng Phet,Mae Wong National Park,"16°05.670'N, 099°07.436'E",1262,16.09445,99.12391,,Liphistiidae,Liphistius,maewongensis,,,2015-12-23,23,12,2015,"Warrit N., et al.",
ARA-2017-009,9,NT,,female,adult,"Mae Wong NP., Khlong Nam Lai, Khlonglan D., Kamphaeng Phet",Thailand,Kamphaeng Phet,Mae Wong National Park,"16°05.670'N, 099°07.436'E",1262,16.09445,99.12391,,Liphistiidae,Liphistius,maewongensis,,,2015-12-26,26,12,2015,"Warrit N., et al.",
ARA-2017-013,9,NT,,female,adult,"Mae Wong NP., Khlong Nam Lai, Khlonglan D., Kamphaeng Phet",Thailand,Kamphaeng Phet,Mae Wong National Park,"16°05.670'N, 099°07.436'E",1262,16.09445,99.12391,,Liphistiidae,Liphistius,maewongensis,,,2015-08-07,7,8,2015,"Warrit N., et al.",
ARA-2017-019,9,NT,,female,adult,"Mae Wong NP., Khlong Nam Lai, Khlonglan D., Kamphaeng Phet",Thailand,Kamphaeng Phet,Mae Wong National Park,"16°05.670'N, 099°07.436'E",1262,16.09445,99.12391,,Liphistiidae,Liphistius,maewongensis,,,2015-08-07,7,8,2015,"Warrit N., et al.",
ARA-2017-020,9,NT,,female,adult,"Mae Wong NP., Khlong Nam Lai, Khlonglan D., Kamphaeng Phet",Thailand,Kamphaeng Phet,Mae Wong National Park,"16°05.670'N, 099°07.436'E",1262,16.09445,99.12391,,Liphistiidae,Liphistius,maewongensis,,,2015-08-07,7,8,2015,"Warrit N., et al.",
ARA-2017-024,9,NT,,male,adult,"Mae Wong NP., Khlong Nam Lai, Khlonglan D., Kamphaeng Phet",Thailand,Kamphaeng Phet,Mae Wong National Park,"16°05.670'N, 099°07.436'E",1262,16.09445,99.12391,,Liphistiidae,Liphistius,maewongensis,,,2015-08-07,7,8,2015,"Warrit N., et al.",
ARA-2017-025,9,NT,,female,adult,"Mae Wong NP., Khlong Nam Lai, Khlonglan D., Kamphaeng Phet",Thailand,Kamphaeng Phet,Mae Wong National Park,"16°05.670'N, 099°07.436'E",1262,16.09445,99.12391,,Liphistiidae,Liphistius,maewongensis,,,2015-08-07,7,8,2015,"Warrit N., et al.",
ARA-2017-026,9,NT,,female,adult,"Mae Wong NP., Khlong Nam Lai, Khlonglan D., Kamphaeng Phet",Thailand,Kamphaeng Phet,Mae Wong National Park,"16°05.670'N, 099°07.436'E",1262,16.09445,99.12391,,Liphistiidae,Liphistius,maewongensis,,,2015-08-07,7,8,2015,"Warrit N., et al.",
ARA-2017-027,9,NT,,female,adult,"Mae Wong NP., Khlong Nam Lai, Khlonglan D., Kamphaeng Phet",Thailand,Kamphaeng Phet,Mae Wong National Park,"16°05.670'N, 099°07.436'E",1262,16.09445,99.12391,,Liphistiidae,Liphistius,maewongensis,,,2015-12-23,23,12,2015,"Warrit N., et al.",
ARA-2017-029,9,NT,,female,adult,"Mae Wong NP., Khlong Nam Lai, Khlonglan D., Kamphaeng Phet",Thailand,Kamphaeng Phet,Mae Wong National Park,"16°05.670'N, 099°07.436'E",1262,16.09445,99.12391,,Liphistiidae,Liphistius,maewongensis,,,2015-12-23,23,12,2015,"Warrit N., et al.",
ARA-2017-033,9,NT,,female,adult,"Mae Wong NP., Khlong Nam Lai, Khlonglan D., Kamphaeng Phet",Thailand,Kamphaeng Phet,Mae Wong National Park,"16°05.670'N, 099°07.436'E",1262,16.09445,99.12391,,Liphistiidae,Liphistius,maewongensis,,,2015-12-23,23,12,2015,"Warrit N., et al.",
ARA-2017-034,9,NT,,female,adult,"Mae Wong NP., Khlong Nam Lai, Khlonglan D., Kamphaeng Phet",Thailand,Kamphaeng Phet,Mae Wong National Park,"16°05.670'N, 099°07.436'E",1262,16.09445,99.12391,,Liphistiidae,Liphistius,maewongensis,,,2015-12-23,23,12,2015,"Warrit N., et al.",
ARA-2017-037,9,NT,,female,adult,"Mae Wong NP., Khlong Nam Lai, Khlonglan D., Kamphaeng Phet",Thailand,Kamphaeng Phet,Mae Wong National Park,"16°05.670'N, 099°07.436'E",1262,16.09445,99.12391,,Liphistiidae,Liphistius,maewongensis,,,2015-08-07,7,8,2015,"Warrit N., et al.",
ARA-2017-038,9,NT,,female,adult,"Mae Wong NP., Khlong Nam Lai, Khlonglan D., Kamphaeng Phet",Thailand,Kamphaeng Phet,Mae Wong National Park,"16°05.670'N, 099°07.436'E",1262,16.09445,99.12391,,Liphistiidae,Liphistius,maewongensis,,,2015-08-07,7,8,2015,"Warrit N., et al.",
ARA-2017-039,9,NT,XUX-2017-514,female,adult,"Mae Wong NP., Khlong Nam Lai, Khlonglan D., Kamphaeng Phet",Thailand,Kamphaeng Phet,Mae Wong National Park,"16°05.670'N, 099°07.436'E",1262,16.09445,99.12391,,Liphistiidae,Liphistius,maewongensis,,,2015-12-23,23,12,2015,"Warrit N., et al.",
ARA-2017-041,9,NT,XUX-2017-515,female,adult,"Mae Wong NP., Khlong Nam Lai, Khlonglan D., Kamphaeng Phet",Thailand,Kamphaeng Phet,Mae Wong National Park,"16°05.670'N, 099°07.436'E",1262,16.09445,99.12391,,Liphistiidae,Liphistius,maewongensis,,,2015-12-23,23,12,2015,"Warrit N., et al.",
ARA-2017-043,9,NT,XUX-2017-513,female,adult,"Mae Wong NP., Khlong Nam Lai, Khlonglan D., Kamphaeng Phet",Thailand,Kamphaeng Phet,Mae Wong National Park,"16°05.670'N, 099°07.436'E",1262,16.09445,99.12391,,Liphistiidae,Liphistius,maewongensis,,,2015-12-23,23,12,2015,"Warrit N., et al.",
ARA-2017-044,9,NT,,female,adult,"Mae Wong NP., Khlong Nam Lai, Khlonglan D., Kamphaeng Phet",Thailand,Kamphaeng Phet,Mae Wong National Park,"16°05.670'N, 099°07.436'E",1262,16.09445,99.12391,,Liphistiidae,Liphistius,maewongensis,,,2015-12-23,23,12,2015,"Warrit N., et al.",
ARA-2017-045,9,NT,,female,adult,"Mae Wong NP., Khlong Nam Lai, Khlonglan D., Kamphaeng Phet",Thailand,Kamphaeng Phet,Mae Wong National Park,"16°05.670'N, 099°07.436'E",1262,16.09445,99.12391,,Liphistiidae,Liphistius,maewongensis,,,2015-12-23,23,12,2015,"Warrit N., et al.",
ARA-2017-048,9,NT,,female,adult,"Mae Wong NP., Khlong Nam Lai, Khlonglan D., Kamphaeng Phet",Thailand,Kamphaeng Phet,Mae Wong National Park,"16°05.670'N, 099°07.436'E",1262,16.09445,99.12391,,Liphistiidae,Liphistius,maewongensis,,,2015-12-23,23,12,2015,"Warrit N., et al.",
ARA-2017-049,9,NT,,female,adult,"Mae Wong NP., Khlong Nam Lai, Khlonglan D., Kamphaeng Phet",Thailand,Kamphaeng Phet,Mae Wong National Park,"16°05.670'N, 099°07.436'E",1262,16.09445,99.12391,,Liphistiidae,Liphistius,maewongensis,,,2015-12-23,23,12,2015,"Warrit N., et al.",
ARA-2017-050,9,NT,,female,adult,"Mae Wong NP., Khlong Nam Lai, Khlonglan D., Kamphaeng Phet",Thailand,Kamphaeng Phet,Mae Wong National Park,"16°05.670'N, 099°07.436'E",1262,16.09445,99.12391,,Liphistiidae,Liphistius,maewongensis,,,2015-12-23,23,12,2015,"Warrit N., et al.",
ARA-2017-051,9,NT,,female,adult,"Mae Wong NP., Khlong Nam Lai, Khlonglan D., Kamphaeng Phet",Thailand,Kamphaeng Phet,Mae Wong National Park,"16°05.670'N, 099°07.436'E",1262,16.09445,99.12391,,Liphistiidae,Liphistius,maewongensis,,,2015-12-23,23,12,2015,"Warrit N., et al.",
ARA-2017-054,9,NT,,female,adult,"Mae Wong NP., Khlong Nam Lai, Khlonglan D., Kamphaeng Phet",Thailand,Kamphaeng Phet,Mae Wong National Park,"16°05.670'N, 099°07.436'E",1262,16.09445,99.12391,,Liphistiidae,Liphistius,maewongensis,,,2015-12-23,23,12,2015,"Warrit N., et al.",
